conversation_id_str;created_at;username;full_text;kota_kabupaten;retweet_count;favorite_count;labels
1,89779E+18;Thu Mar 06 23:33:11 +0000 2025;651Safa;KUASA ALLAH !!! MASJID DAN RUMAH TERHINDAR DARI BANJIR BANDANG https://t.co/lnvHp1z9Jf via @YouTube BANJIR BEKASI JABODETABEK Kevin Diks Lia Waroka Jackson Wang Louis Tomlinson;Bekasi;0;0;0
1,89779E+18;Thu Mar 06 23:32:55 +0000 2025;POLSEKMMS2022;Polri bersama Mahasiswa Universitas Indonesia (UI) menggelar kegiatan pendampingan psikososial untuk korban bencana banjir akibat luapan Kali Ciliwung Jakarta Timur. https://t.co/iAhvxzx3zE;Jakarta Timur;0;1;2
1,89779E+18;Thu Mar 06 23:32:54 +0000 2025;Kilas_berita_;Satu Keluarga di Bekasi Tersengat Listrik Saat Banjir Anak Tewas https://t.co/GxDC1nUdJu;Bekasi;0;0;1
1,89685E+18;Thu Mar 06 23:29:03 +0000 2025;ASuyono471891;@w63043 @java_saka @XC1R3NG Kalo Pak jokowi mantan presiden banyak le..mudik pake tol nggak...kalo pak wowo 100 hari effisien 300 milyar $..abah jakarta banjir mak banteng tuh hasto dipenjara itu belum yang lain..la kamu..bangga punya K****l;DKI Jakarta;0;0;0
1,89779E+18;Thu Mar 06 23:25:57 +0000 2025;BagusSantosoaa;respect buat Polri dengan aksi nyata dirikan dapur lapangan utk korban banjir. Semoga ini meringankan beban sodara kita di Bekasi. Bersama kita kuat! Link: https://t.co/3lhTswWbnf https://t.co/WSEbXvTO7Y;Bekasi;0;0;2
1,89779E+18;Thu Mar 06 23:22:45 +0000 2025;NyaiiBubu;"Definisi patah hati seorang cewe Skincare berlumur lumpur seusai banjir bekasi hiks mihil2 lagi tu. Skinker &amp; materi bisa dicari yg penting keluarga aman. ( vt laura ) https://t.co/3RrCjVGjDk";Bekasi;4;88;0
1,89779E+18;Thu Mar 06 23:22:44 +0000 2025;POLSEKMMS2022;Polisi Wanita Polres Metro Jakarta Barat menyalurkan bantuan sosial kepada masyarakat yang terdampak banjir di wilayah Kebon Jeruk Jakarta Barat. Bantuan sosial yang diberikan berupa paket sembako dan makanan ringan untuk meringankan beban warga. https://t.co/lMnpLKhS5i;Jakarta Barat;0;0;2
1,8976E+18;Thu Mar 06 23:18:39 +0000 2025;dekiikantata;@txtdaribogor Banjir itu bukan soal hulu aja hilir juga. Ada namanya sempadan sungai tapi malah dibuat rumah dan perumahan;Bogor;0;0;0
1,89684E+18;Thu Mar 06 23:17:59 +0000 2025;WawanBlack_d2;@netizen_a07 Viral!! Detik-detik banjir masuk ke dalam mall di Bekasi. Berikut linknya: https://t.co/AVlYncumpZ;Bekasi;0;0;1
1,89779E+18;Thu Mar 06 23:17:39 +0000 2025;elmirabdy;mantap banget Polri! Selalu sigap dan peduli sama rakyat. Dapur lapangan ini pasti bantu banget korban banjir di Bekasi. Semangat terus! https://t.co/Cs4CG2T3y6 https://t.co/KsyyCiXGDz;Bekasi;0;0;2
1,89732E+18;Thu Mar 06 23:17:26 +0000 2025;Dasyasmina;@DedynurPalakka @aniesbaswedan Banjir jakarta bagaimana?;DKI Jakarta;0;0;0
1,89779E+18;Thu Mar 06 23:14:58 +0000 2025;alotibi511aaga;keren bgt Polri beraksi cepat dirikin dapur lapangan buat korban banjir! Bener-bener dukungan nyata buat warga Bekasi Liat aksinya di https://t.co/jzluZ8ph6w https://t.co/79ujzRhncg;Bekasi;0;0;2
1,89779E+18;Thu Mar 06 23:13:53 +0000 2025;Pakbhabin_id;Dapur umum Sat Brimob Polda Metro Jaya melayani Sahur bagi warga korban Banjir di Bekasi Selamat berpuasa ???? https://t.co/FeF7P1lIqM;Bekasi;1;10;2
1,89779E+18;Thu Mar 06 23:11:13 +0000 2025;daeesicc;Gue cabut dari jakarta eh banjir nyampe kaltim juga hari ini banjir stay safe yall;DKI Jakarta;0;0;1
1,89779E+18;Thu Mar 06 23:10:35 +0000 2025;jongsengO__o;maaf cuma bisa like n retweet editan sedih wonwoo kalo nonton bisa banjir ini jakarta;DKI Jakarta;0;0;1
1,89779E+18;Thu Mar 06 23:09:35 +0000 2025;priskayum22;great job Polri! Aksi sigap bantu motor di banjir Bekasi dapet apresiasi dari pengamat UI memang layak diapresiasi! Simak yuk: https://t.co/bRO3ZEzPYO https://t.co/QZdHxJLWLJ;Bekasi;0;0;2
1,89779E+18;Thu Mar 06 23:08:44 +0000 2025;BelvayuLestari;keren bgt Polri bikin dapur lapangan bener-bener sigap bantu warga! Salut sama effortnya buat korban banjir di Bekasi. Jaga kesehatan ya semuanya [link](https://t.co/xJJ9TlyJOg) https://t.co/7EiRzNg4fr;Bekasi;0;0;2
1,89779E+18;Thu Mar 06 23:07:29 +0000 2025;eriek;Banjir Bekasi yg terjadi beberapa hari lalu (mungkin sampai hari ini masih ada beberapa tempat yg masih banjir) mengingatkan rumah kena kebanjiran. Bersyukur tidak sampai pinggang org dewasa ketika itu. Paling tinggi merasakan sampai di atas betis. #bekasibanjir;Bekasi;0;0;0
1,89779E+18;Thu Mar 06 23:05:12 +0000 2025;IrmafitriLestri;luar biasa Polri dirikan dapur lapangan non-stop buat korban banjir di Bekasi! Semoga semua bisa terbantu dan lekas pulih kembali. [https://t.co/fMq7ZwNjRw](https://t.co/fMq7ZwNjRw) https://t.co/4beG0g6ILY;Bekasi;0;0;2
1,89778E+18;Thu Mar 06 23:02:50 +0000 2025;softnfluffiy;Semua paket ai stuck di depok semua apa karena musibah banjir di bekasi kemaren? biasanya tanggal segini minimal uda di palembang;Depok;0;0;1
1,89778E+18;Thu Mar 06 23:02:38 +0000 2025;febirizkiram3;Sedih bgt ya Allah liatnya berita banjir tau banget rasanya pasca banjir itu capek bgt rasanya mental jg down apalagi kalo ada anggota kluarga yg sakit. Smoga Allah gantikan smuanya dg rezeki yg sebaik-baiknya aamiin.. #PrayForBekasi;Bekasi;0;0;1
1,89768E+18;Thu Mar 06 23:02:17 +0000 2025;punishe98373138;@kompascom @DediMulyadi71 betul pak! Hancur kan bangunan2 yg merusak resapan air! Sudah jelas Belanda buat aturan kawasan bopuncur itu kawasan resapan air! Malah di bangun vila2 pejabat setempat otak nya cuma duit! Tidak memikirkan ke depan skrg Bopuncur longsor! jakarta selalu banjir!;DKI Jakarta;4;54;0
1,89765E+18;Thu Mar 06 22:46:53 +0000 2025;panjul_kimung;@neVerAl0nely @DediMulyadi71 sok atuh béréskeun kang. ulah ngan ceurik waé. sugan taun hareup moal matak banjir deui di bekasi...;Bekasi;0;0;0
1,89778E+18;Thu Mar 06 22:38:32 +0000 2025;FRPrayogo;iya lah kalo selatan puncak bogor (sukabumi) yg banjir gpp lah sabar yak dek yak emg gitu hidup dunia;Bogor;0;0;1
1,89778E+18;Thu Mar 06 22:30:05 +0000 2025;PungPurwanto;Breaking News! Klarifikasi Istri Wali Kota usai Viral Menginap di Hotel saat Banjir Landa Bekasi https://t.co/tM6IB2EQNA;Bekasi;0;0;1
1,89778E+18;Thu Mar 06 22:30:00 +0000 2025;Worldwar_3_;"? Banjir Bandang &amp; Tanah Longsor Terjang Puncak Bogor! ? https://t.co/AM80E4meVB";Bogor;3;19;1
1,89763E+18;Thu Mar 06 22:27:36 +0000 2025;Rizal010102;@txtdaribogor Itu ada dinas lhk dinas pariwisata BPN dan lurah Sono....ayo usut dong 4000 jadi 11000...dampak juga nyata banjir makin parah.lhk kemana coba;Bogor;1;14;0
1,89763E+18;Thu Mar 06 22:25:32 +0000 2025;Kasayanto_;@WAHYU_UNIFORM @txtdaribogor Banjir kemarin itu yang sumber air banjirnya sama2 dari Puncak kenapa Bekasi parah tapi Jakarta malah relatif aman ...;DKI Jakarta;0;0;1
1,89755E+18;Thu Mar 06 22:24:37 +0000 2025;igt_hast2prast;@pikiran_rakyat @psi_id adalah sampah penjilat. Penjilat sampah. Jakarta terkepung banjir tuh mana suara anak muda yang sok asyik kemarin!;DKI Jakarta;0;0;0
1,89762E+18;Thu Mar 06 22:23:21 +0000 2025;Sang_Rajawali;@tham878 Hahahahha katanya banjir Jakarta bisa diatasi kalo jd presiden kenyataannya hahaha.. begitu terus .. hahaha;DKI Jakarta;0;0;0
1,89777E+18;Thu Mar 06 22:18:08 +0000 2025;polsek_sw_besar;Tim SAR Batalyon D Resimen II Pasukan Pelopor Korps Brimob Polri bergerak cepat mengevakuasi korban banjir di Tanjung Sanyang Cawang Jakarta Timur (5/3). Sebanyak 34 personel Polri dikerahkan bersama stakeholder terkait untuk melakukan penyisiran dan evakuasi warga terdampak. https://t.co/aeNs9NqWgN;Jakarta Timur;0;0;2
1,89777E+18;Thu Mar 06 22:17:18 +0000 2025;MommyKocheng;@bogorshorthair Om brot ini pasti korban banjir yg rumahnya harus diurug ditinggiin?;Bogor;0;0;0
1,89763E+18;Thu Mar 06 22:17:10 +0000 2025;Budionotaslim3;@AHY_Galery Saya lama tinggal di Bekasi puluhan tahun ada banjir tapi tdk separah ini loh;Bekasi;0;0;1
1,89704E+18;Thu Mar 06 22:16:32 +0000 2025;TriyonoSetiawa5;@RajaJuliAntoni Buzzer...kasih Tau PSI Jakarta banjir pada bisu semua;DKI Jakarta;0;1;1
1,89777E+18;Thu Mar 06 22:15:21 +0000 2025;elif1gibisevmek;wow nice job buat Polri yg udh gerak cepat bantu bikers di tengah banjir besar di Bekasi. Apresiasi yg pantes dari pengamat UI. Keep it up! Detailnya klik: https://t.co/Ly4edYXgeT https://t.co/Hge1xWAoji;Bekasi;0;0;2
1,89668E+18;Thu Mar 06 22:14:47 +0000 2025;17817itadakimas;@mengiboe @txtdrbekasi Alhamdullilah nder kog bisa g ada bunyi sirine peringatan banjir datang to. Kalau di tempat ku (didesa)masih manual sih. Kentongan segede gaban bunyi berulang2 aku kalau ada brita banjir sering nangis. Inget dlu prnh krja dipandeglang trus liat musibah tsunami 2 kali dsna;Bekasi;0;0;0
1,89777E+18;Thu Mar 06 22:14:12 +0000 2025;polsek_sw_besar;Personel gabungan TNI-Polri mengevakuasi warga terdampak banjir di Perumahan Asri Sawangan Depok Jawa Barat pada (4/3)Termasuk seorang pria yang membutuhkan cuci darah di RSUD Sawangan. Di tengah kepungan banjir setinggi 1 5 meter evakuasi dilakukan dengan menggunakan perahu. https://t.co/bukpWjS5MK;Depok;0;0;2
1,89776E+18;Thu Mar 06 22:13:47 +0000 2025;sonnethums;@revewies banjir di Bekasi pindah ke perut Yaya inimah;Bekasi;0;0;1
1,89765E+18;Thu Mar 06 22:12:19 +0000 2025;brokenardi1;@purnomo_ariel @AstroBoooyyyy @neVerAl0nely @DediMulyadi71 Yang bilang kalau jadi presiden banjir macet jakarta bakal teratasi ya tapi pas jadi presiden malah makin parah.;DKI Jakarta;1;18;0
1,89777E+18;Thu Mar 06 22:03:43 +0000 2025;detik_edu;Imbas Banjir Jaksel Terapkan Pembelajaran di Rumah bagi Siswa https://t.co/GTj5f4XzcZ;Jakarta Selatan;0;0;1
1,89777E+18;Thu Mar 06 22:01:15 +0000 2025;akbarhafizhra;jabar lagi ngeri banget dalam 10 hari banjir merembet dari kota ke kota dimulai bandung bekasi bogor sekarang Sukabumi stay safe dah rang orang;Bogor;0;0;1
1,89777E+18;Thu Mar 06 21:56:19 +0000 2025;catmorolls;Jadi keinget banjir core kayak gini 2020 lalu. Di saat negara lain ktarktir sama covid. Kita masih pada ngobak dan party milo dimana-mana. Terus pada jumawa bilang kita mah setrong virus takut sama kita malah lagi happy2 ngobak banjir. Eh ga lama ada berita covid di depok;Depok;0;1;0
1,89762E+18;Thu Mar 06 21:51:33 +0000 2025;Pe_Enestee;@Donibodor37 @tham878 @jokowi Jakarta tetap banjir walau orang itu jadi Gub DKI. dan bahkan jadi presiden 10 tahun..... Omon-omon kan? Fakta !!!;DKI Jakarta;1;1;0
1,89766E+18;Thu Mar 06 21:48:14 +0000 2025;harmonisme;@Kucyber69 Yuks semua ditertibkan yuks padepokan Garudayaksa di Hambalang juga bagian dari masalah banjir beranikah Demul menertibkan?;Depok;0;0;0
1,89761E+18;Thu Mar 06 21:42:08 +0000 2025;Bro_Lucky86;@republikaonline Manusia ini ya yg dulu janjikan banjir di Jakarta akan ditangani saat menjadi Presiden setelah jabatan tuntas malahan gada hasilnya. Akan ditawur okeh rakyatnya sendiri ini makhluk klo gak di dunia ya diakhirat (itu juga klo dia percaya ada akhirat);DKI Jakarta;1;1;0
1,89763E+18;Thu Mar 06 21:41:49 +0000 2025;WAHYU_UNIFORM;@Rini_Sumarning @txtdaribogor Dibongkar sekarangpun tak akan mengurangi ekskalasi dampak banjir krn pengembalian fungsi lahan perlu waktu gak sebulan dua bln;Bogor;0;4;0
1,89776E+18;Thu Mar 06 21:41:48 +0000 2025;buguulee;JNE BEKASI KERENDEM BANJIR APAA GIMANA DAH CO;Bekasi;0;0;1
1,89765E+18;Thu Mar 06 21:40:12 +0000 2025;hutapeacpg;@neVerAl0nely @DediMulyadi71 Mana suaranya @ridwankamil yang dibilang ahli tata kota??lihat hasil kerjamu mil...mana juga suara si @jokowi ..lihat hasil kerjamu selama 12tahun di Jakarta n RI wi!semoga Yang Maha Kuasa memberi Balasan yg setimpal pada @jokowi dan @ridwankamil atas Kebijakan2nya yg buat Banjir;DKI Jakarta;0;4;0
1,89776E+18;Thu Mar 06 21:37:24 +0000 2025;JurnalSultra;Terendam Banjir Kemenag Lakukan Mitigasi di Asrama Haji Bekasi https://t.co/iTzL9XgNSF;Bekasi;0;1;2
1,89714E+18;Thu Mar 06 21:36:17 +0000 2025;dentang76;@ch_chotimah2 Ini orang kalau ngomong suka mengigau memutarbalikkan fakta gubernur dan wagub bukan pilihan Jokowi tp banteng yg janji jakarta bebas banjir yg gub. dan wagubnya silahkan saudari menyanjung setinggi langit junjungannya yaitu Anies yg suka janji manis hingga dirimu tertipu;DKI Jakarta;0;0;0
1,89776E+18;Thu Mar 06 21:34:43 +0000 2025;Gunweok;@sehua Simpen sedihnya nanti Bekasi makin banjir..;Bekasi;0;0;1
1,89776E+18;Thu Mar 06 21:34:43 +0000 2025;Belok_dong;Edisi ngeles Walikota Bekasi. Dia merasa menjadi korban banjir juga. Pret lah!!! Salfok sama wajah sinis Wamendagri Bima Aria. https://t.co/4vf7tJkrAc;Bekasi;7;17;0
1,89775E+18;Thu Mar 06 21:28:45 +0000 2025;catreonot;@kp2c_info @Outstandjing @catuaries IntinyaNarasi tv (ada liputannya di yt) ga mention penyebab utama banjir Bekasi ga liat di HULU yg berubah apa terus ga telusuri apa itu @kp2c_info ga mention jasa kalian juga padahal kalian itu yg paling berjasa dalam mitigasi(EWS). Kebayang kalo ga ada kalian yg - (lanjut);Bekasi;1;2;0
1,89776E+18;Thu Mar 06 21:27:25 +0000 2025;MFahreza_aa;Gara² banjir parah di Bekasi... jadi kepikiran kalo harus punya planning kondisi darurat barang berharga di rumah yg harus diselamatkan secepat kilat. Semoga banjir serupa tdk terjadi lagi?;Bekasi;0;0;0
1,89776E+18;Thu Mar 06 21:27:02 +0000 2025;jm_tm0803;kenapa ga mampir Bekasi sih masih pasca banjir kah? https://t.co/IbTODXRcy8;Bekasi;0;0;1
1,89775E+18;Thu Mar 06 21:26:48 +0000 2025;elnino_lazjak;@itsfeyy111 Oiya bogor hujan wilayah jabar lumayan bnyk yg hujan deras sukabumi kena banjir klo ngga salah.;Bogor;0;0;1
1,89715E+18;Thu Mar 06 21:26:16 +0000 2025;aldiyan_ahmad;@txtdrbekasi Padahal gak kena banjir tapi tampangnya kaya orang anyut;Bekasi;0;0;0
1,89763E+18;Thu Mar 06 21:25:53 +0000 2025;Rini_Sumarning;@WAHYU_UNIFORM @txtdaribogor Kenapa banjir gak abis libur lebaran aja? Toh Kalau pun banjir juga gak bisa serta merta langsung 2 meter. Gmn nasib pekerja yg gak bisa kerja gegara banjir. Gmn nasib pekerja yg rumah dan hartanya hancur. Kasian keluarganya.;Bogor;0;47;0
1,89757E+18;Thu Mar 06 21:20:58 +0000 2025;narraii;@AlfarishFaizal @kiting_kiboo @PT_Transjakarta katanya karena yg orange kena banjir ka jd lg di service untuk sementara aja kok cuma gatau sampai kapan;DKI Jakarta;0;0;0
1,89753E+18;Thu Mar 06 21:19:46 +0000 2025;aminullah_2927;@EdySularno96489 si Jokowi yg sesumbar banjir dan macet Jakarta bisa diatasi klo dia jadi presiden mana? ngedabrus tok!! malah mindahin ibu kota wkwk;DKI Jakarta;0;0;0
1,89776E+18;Thu Mar 06 21:19:24 +0000 2025;canceledrey;Allahhh maaf jakarta banjir itu gue nangis lg;DKI Jakarta;0;0;1
1,89776E+18;Thu Mar 06 21:19:03 +0000 2025;rizkidwika;Jakarta banjir? cek ada apa di Puncak Bekasi banjir? cek ada apa di Sentul;DKI Jakarta;6;22;1
1,89749E+18;Thu Mar 06 21:11:00 +0000 2025;greengrassworld;@DKIJakarta Merata ke mane? Dirapel tuh hujan jadi airnya numpuk bikin banjir makin parah. Doyan amat bikin modifikasi cuaca. Lo pada ngerusak cuaca alami melawan kehendak Yang Maha Kuasa;DKI Jakarta;0;0;0
1,89776E+18;Thu Mar 06 21:10:00 +0000 2025;detikcom;Ternyata warga bobol tembok Perumahan Grand Galaxy Bekasi saat banjir untuk mengurangi debit air dan mencegah tembok roboh. Begini awal mulanya. #Terpopuler https://t.co/uqoGM4si7q;Bekasi;2;10;1
1,89776E+18;Thu Mar 06 21:08:47 +0000 2025;asmsekar;Parah banget gila banjir Bekasi. Alhamdulillah dulu gw ga pernah kena banjir begitu bertaun2 disana #PrayForBekasi;Bekasi;0;0;1
1,89775E+18;Thu Mar 06 20:52:42 +0000 2025;LuwurayaPos;FERADI WPI Salurkan Bantuan Kemanusiaan untuk Korban Banjir Bekasi https://t.co/kABD7ihYaG;Bekasi;0;0;2
1,89758E+18;Thu Mar 06 20:52:05 +0000 2025;ajshwishs;@AnKiiim_ @KejaksaanRI pembukaannya masih inget banjir di bekasi gila;Bekasi;0;0;1
1,89686E+18;Thu Mar 06 20:14:55 +0000 2025;rasa68_;@kumparan Memang ada peringatan dini dari BMKG bahwa awan menumpuk di sekitar Puncak Bogor pada tgl.3/3/2025 ? Berpotensi hujan ekstrim dan berdampak banjir besar di sepanjang bantaran hilir sungai ² yang berhulu di Puncak?;Bogor;0;0;1
1,89759E+18;Thu Mar 06 20:13:49 +0000 2025;mqxlm;@aksaaska @tham878 Gak tau...apakah zaman dia di jabar...dia gk ada solusi tentang banjir kiriman dari bogor...;Bogor;0;0;0
1,89759E+18;Thu Mar 06 20:10:35 +0000 2025;Rizal010102;@neVerAl0nely Ijin 4 ribu yg di pake lebih dari 4 RB kan banke noh Bekasi banjir gegara resapan lu buat bangunan terus wisata villa;Bekasi;0;0;1
1,89759E+18;Thu Mar 06 20:10:17 +0000 2025;mqxlm;@tham878 Katanya dlu mantan gubernur jabar itu insinyur.......kenapa dari dulu bogor kalau hujan bsar banjir kirimannya trs ke jakarta...kan dia lbh fokus di bandung....;DKI Jakarta;0;3;0
1,89773E+18;Thu Mar 06 19:39:52 +0000 2025;Luthfiwardana;Respect pak tom! lagi keadaan seperti itu masih bisa ngucapin turut prihatin kpd korban banjir bekasi. keadilan akan menemukan jalannya pak. semangat @tomlembong;Bekasi;0;0;0
1,89745E+18;Thu Mar 06 19:28:51 +0000 2025;YudhistiraDoddy;@republikaonline Daripada urus Pak Anies ... urus tuh hutan ... dimana2 banjir besar termasuk terakhir Bekasi ... ini semua karena hutan dibabat habis;Bekasi;0;0;0
1,8976E+18;Thu Mar 06 19:25:35 +0000 2025;BebalBoy;@txtdaribogor Hijaukan kembali Puncak! - Stop deforestasi - Bangun bendungan kecil - Kontrol pembangunan - Buat saluran drainase - Reboisasi - Buat banyak lubang bipori - Gunakan teknologi IoT untuk peringatan dini banjir - Buat kolam resapan dll. Cc @DediMulyadi71 https://t.co/fgQzkFNX7D;Bogor;3;38;2
1,89772E+18;Thu Mar 06 19:17:53 +0000 2025;sdmgvn;@pandji Pantesan jakarta sepi pas banjir udah enak dapet kerjaan yaa ternyata;DKI Jakarta;0;0;1
1,89773E+18;Thu Mar 06 19:17:18 +0000 2025;sulawesinetwrk;Banjir Jakarta Mulai Surut! 122 RT Pulih Warga Mulai Bersihkan Sisa Material https://t.co/0nsGdxB2Qb;DKI Jakarta;0;0;1
1,89773E+18;Thu Mar 06 19:14:38 +0000 2025;sulawesinetwrk;Jeritan Pelajar Korban Banjir Jakarta Timur: Seragam dan Peralatan Sekolah Hanyut Mensos Sigap Bertindak https://t.co/KGkUXbTnk3;Jakarta Timur;0;1;1
1,89773E+18;Thu Mar 06 19:10:05 +0000 2025;falsa_falsaa;ngeliat video banjir di bekasi serem bgt udh hampir kayak tsunami;Bekasi;0;0;1
1,89756E+18;Thu Mar 06 19:08:30 +0000 2025;caramel__mach;@_MbakSri_ Warga bekasi be lyke: Wah terimakasih bapak Arsitek Bekasi ga pernah banjir nih;Bekasi;0;0;0
1,89772E+18;Thu Mar 06 18:54:55 +0000 2025;rerakarer;Kita ambil contoh kasus banjir di Bekasi kemarin. 1. Salah Pemerintah Mereka adalah orang-orang yang memangkh kebijakan tentang lingkungan hidup (LH). Tentang alih fungsi lahan maupun izin deforestasi tata kelola yang buruk dan kebijakan-kebijakan lainnya.;Bekasi;0;0;0
1,89766E+18;Thu Mar 06 14:34:08 +0000 2025;pemkabekasi;..juga menyalurkan bantuan yang diberikan oleh BNPB berupa sembako untuk dapur umum dan mesin penyedot air dari BPBD Kabupaten Bekasi untuk meringankan beban warga yang terdampak banjir.;Bekasi;0;0;2
1,89766E+18;Thu Mar 06 14:29:56 +0000 2025;pemkabekasi;Sekretaris Daerah Kabupaten Bekasi Dedy Supriyadi meninjau langsung banjir yang terjadi di Perumahan Sahara Kecamatan Tambun Utara pada Kamis (6/3). Dalam kunjungannya ia menerima berbagai permintaan warga.. https://t.co/vqcKOgNboq;Bekasi;0;3;1
1,89765E+18;Thu Mar 06 14:21:36 +0000 2025;BPBDJakarta;Kamis (06/03) BPBD DKI mengikuti kegiatan Pemerintah Provinsi (Pemprov) DKI Jakarta mengirimkan personel dan peralatan untuk mendukung upaya kerja bakti pasca banjir di Kota Bekasi. Bantuan ini disalurkan sebagai bentuk solidaritas dan kolaborasi antar wilayah https://t.co/PGREBZmhgI;DKI Jakarta;0;3;2
1,89763E+18;Thu Mar 06 13:56:26 +0000 2025;Flaymecca86;@MasBRO_back Baru tau itu milik nya pemerintah jabar Kirain swasta Adeuhhh.... Knp ngerusak hutan(bkn memberi contoh kpda korporasi2/masyarakat) yg mengabitkan dampak lingkungan hancur dan akibatnya banjir bandang bukan hnya daerah setempat tapi daerah sekitar nya jkt bekasi dll;Bekasi;0;1;0
1,89765E+18;Thu Mar 06 13:53:10 +0000 2025;KominfoBekasi;Posko Bantuan Sosial Pemerintah Kota Bekasi Pemerintah Kota Bekasi melalui BPBD Kota Bekasi membuka posko bantuan sosial untuk menyalurkan bantuan kepada masyarakat terdampak banjir. https://t.co/Wd3qiKZ6ck;Bekasi;0;0;2
1,89764E+18;Thu Mar 06 13:41:30 +0000 2025;pemkotbekasi;Adapun jenis komoditi yang diberikan adalah Beras Minyak Goreng Daging Sapi dan Susu Bubuk untuk para warga terdampak banjir agar ketahanan pangan tetap terjaga #kotabekasi #kotapatriot #kotabekasikeren #humaskotabekasi #prokopimkotabekasi;Bekasi;0;0;2
1,89764E+18;Thu Mar 06 13:41:29 +0000 2025;pemkotbekasi;Pemerintah Kota Bekasi melalui @disketapangkot1 telah menyalurkan Bantuan Cadangan Pangan Pemerintah Daerah (CPPD) ke 8 Kecamatan terdampak banjir https://t.co/1CzLdhwU1o;Bekasi;1;2;2
1,89763E+18;Thu Mar 06 13:18:06 +0000 2025;author_wetpet;Also the natural disasters are so real. Banjir Jabodetabek kebakaran hutan di LA what else? Bogor aja ada badai (source oomf) tp pemerintah indo ngapain coba? Ada action buat kondisi bumi yg udah mendidih dan bakal cooked and burnt ga?;Bogor;0;0;0
1,89763E+18;Thu Mar 06 12:29:22 +0000 2025;DKIJakarta;Sekretaris Daerah (Sekda) DKI Jakarta Marullah Matali mewakili Pemprov DKI Jakarta memberikan bantuan kepada penyintas banjir ke Pemerintah Pusat dan Pemerintah Kota Bekasi mengerahkan berbagai bantuan. Seperti apa kegiatan penanganan pasca banjir di Bekasi oleh personel https://t.co/wwSoFn0Xuf;DKI Jakarta;0;0;2
1,89762E+18;Thu Mar 06 12:13:13 +0000 2025;mediaindonesia;PEMERINTAH menggelontorkan Rp1 4 miliar dana siap pakai untuk dukungan penanganan bencana salah satunya banjir di Bekasi https://t.co/yZbn51QsRM;Bekasi;0;2;2
1,89762E+18;Thu Mar 06 12:09:53 +0000 2025;pikiran_rakyat;Mayoritas wilayah yang sebelumnya terendam banjir di Kabupaten Bekasi mulai surut Kamis 6 Maret 2025. Kini warga mulai membersihkan rumah mereka dari lumpur yang terbawa air. . Sementara itu penanganan bencana dipastikan masih terus dilakukan. Pemerintah Kabupaten Bekasi https://t.co/4ZzEit0JAt;Bekasi;0;0;1
1,89762E+18;Thu Mar 06 12:03:30 +0000 2025;pemkotbekasi;Bersama Mendikdasmen RI Wawali Tinjau Sekolah Terdampak Banjir. Baca selengkapnya kunjungi : https://t.co/76Rdl1u6qw @Kemdikdasmen #bekasikotagoid https://t.co/i417wpLs9l;Bekasi;2;2;2
